province_id,owner_name
province_3238,Buyeo
province_5990,Rome
province_4670,Eastern_Han_Empire
province_4629,Buyeo
province_0817,Buyeo
province_4100,Buyeo
province_0536,Rome
province_0211,Buyeo
province_4615,Satavahana
province_2990,Buyeo
province_1004,Buyeo
province_1149,Buyeo
province_1958,Rome
province_1441,Buyeo
province_6658,Fugan
province_4451,Buyeo
province_1922,Buyeo
province_0947,Buyeo
province_4160,Buyeo
province_0331,Buyeo
province_5270,Buyeo
province_3199,Unknown56
province_4679,Buyeo
province_4229,Buyeo
province_1962,Buyeo
province_5678,nation_0024
province_5360,Rome
province_1113,Ethopia
province_2958,Fugan
province_1162,Buyeo
province_5448,Buyeo
province_3392,Rome
province_3960,Buyeo
province_5563,Unknown4
province_5061,Buyeo
province_0006,Buyeo
province_2621,Eastern_Han_Empire
province_4686,Buyeo
province_0118,Persia_Clients
province_2497,Buyeo
province_0229,Rome
province_3269,Rome
province_5073,Persia
province_3913,Unknown4
province_2866,Buyeo
province_0970,Buyeo
province_6009,Buyeo
province_2017,Buyeo
province_3680,Buyeo
province_0510,Buyeo
province_4441,Buyeo
province_6492,Buyeo
province_3274,Buyeo
province_6167,Rome
province_6402,Buyeo
province_0951,Buyeo
province_5748,Buyeo
province_5805,Unknown29
province_6417,Buyeo
province_6080,Buyeo
province_3200,Buyeo
province_4359,Buyeo
province_4660,Buyeo
province_1736,Buyeo
province_4207,Buyeo
province_0872,Buyeo
province_2614,Buyeo
province_1647,Buyeo
province_1337,Rome
province_5431,Buyeo
province_5555,Rome
province_0370,Buyeo
province_3654,Buyeo
province_2386,Buyeo
province_3517,Rome
province_1072,Buyeo
province_2376,Buyeo
province_0635,Buyeo
province_2810,Rome
province_1985,Buyeo
province_5680,Buyeo
province_1739,Buyeo
province_0524,Buyeo
province_5471,nation_0044
province_0702,Unknown52
province_2835,Unknown27
province_6383,Buyeo
province_2115,Buyeo
province_5086,Buyeo
province_6230,Buyeo
province_2742,Buyeo
province_4975,nation_0024
province_2970,Buyeo
province_0813,Rome
province_6427,Buyeo
province_1165,Buyeo
province_6613,Buyeo
province_6548,Rome
province_0214,Buyeo
province_5895,Buyeo
province_4316,Buyeo
province_0804,Buyeo
province_6371,Buyeo
province_4417,Buyeo
province_1059,Pandyas
province_3386,Buyeo
province_6279,Buyeo
province_3837,Rome
province_3062,Buyeo
province_0007,Rome
province_6177,Satavahana
province_4709,Buyeo
province_6131,Buyeo
province_5457,Buyeo
province_2972,Eastern_Han_Empire
province_5065,Buyeo
province_5317,Buyeo
province_5655,Eastern_Han_Empire
province_6687,Buyeo
province_5022,Buyeo
province_6029,Buyeo
province_5173,Buyeo
province_4483,Eastern_Han_Empire
province_3088,Eastern_Han_Empire
province_0296,Buyeo
province_3390,Chutus
province_0263,Eastern_Han_Empire
province_6660,Buyeo
province_4638,Buyeo
province_5675,Persia
province_6437,Rome
province_0497,Rome
province_3385,Rome
province_2412,Buyeo
province_3472,Rome
province_1718,Ye
province_1467,Buyeo
province_0210,Buyeo
province_3214,Buyeo
province_6681,Buyeo
province_0871,Buyeo
province_4147,Unknown57
province_0212,Buyeo
province_2087,Buyeo
province_5366,Buyeo
province_3720,Buyeo
province_0468,Buyeo
province_0799,Buyeo
province_4125,Himyar
province_3288,Buyeo
province_5057,Rome
province_1927,Buyeo
province_6394,Buyeo
province_5021,Buyeo
province_3587,Buyeo
province_0161,Buyeo
province_1779,Unknown29
province_5863,Buyeo
province_4544,Japan
province_1224,Buyeo
province_1422,Buyeo
province_0039,Buyeo
province_5242,Buyeo
province_5882,Buyeo
province_4403,Buyeo
province_3483,Kush
province_6584,Buyeo
province_5045,Japan
province_0236,Buyeo
province_6077,Rome
province_0256,Buyeo
province_2249,Rome
province_5872,Buyeo
province_4587,Buyeo
province_2124,Eastern_Han_Empire
province_6326,Buyeo
province_2839,Buyeo
province_2608,Buyeo
province_3958,Buyeo
province_3340,Buyeo
province_2169,Buyeo
province_4689,Eastern_Han_Empire
province_4383,Rome
province_4452,Buyeo
province_2042,Buyeo
province_5940,Buyeo
province_5355,Rome
province_5321,Buyeo
province_4263,Buyeo
province_0009,Rome
province_3768,Buyeo
province_1210,Buyeo
province_4962,Unknown4
province_1675,Buyeo
province_0659,Buyeo
province_4370,Buyeo
province_1035,Buyeo
province_3578,Buyeo
province_1095,Rome
province_3993,Buyeo
province_3980,Buyeo
province_0709,Unknown4
province_3512,Unknown4
province_4494,Rome
province_6096,Buyeo
province_3642,Rome
province_1432,Buyeo
province_1964,Buyeo
province_3123,Rome
province_1375,Buyeo
province_0814,Satavahana
province_4460,Rome
province_3069,Buyeo
province_6190,Buyeo
province_3117,Buyeo
province_3339,Buyeo
province_0378,Buyeo
province_6380,Rome
province_3395,Buyeo
province_2118,Buyeo
province_6570,Buyeo
province_2317,Buyeo
province_2429,Buyeo
province_4536,Buyeo
province_1424,Unknown45
province_4775,Buyeo
province_2078,Buyeo
province_3028,Buyeo
province_2073,Hadamut
province_6192,Rome
province_2761,Buyeo
province_2187,Buyeo
province_1538,Buyeo
province_1103,Rome
province_3646,Buyeo
province_4954,Buyeo
province_6195,Rome
province_0309,Unknown4
province_5037,Buyeo
province_5671,Buyeo
province_4939,Buyeo
province_6158,Buyeo
province_5473,Rome
province_6156,Buyeo
province_6637,Persia
province_1626,Rome
province_4718,Buyeo
province_5929,Buyeo
province_1018,Buyeo
province_5261,Unknown4
province_4836,Buyeo
province_0328,Buyeo
province_0897,Buyeo
province_0728,Buyeo
province_1458,Buyeo
province_5713,Buyeo
province_4531,Buyeo
province_2590,Buyeo
province_0316,Rome
province_2637,Buyeo
province_5005,Buyeo
province_4299,Rome
province_4506,Buyeo
province_0638,Buyeo
province_3839,Buyeo
province_1206,Buyeo
province_5105,Unknown7
province_3379,Buyeo
province_3014,Buyeo
province_1418,Rome
province_6225,Buyeo
province_5274,Rome
province_3779,Buyeo
province_0294,Buyeo
province_2819,Buyeo
province_1845,Buyeo
province_5709,Buyeo
province_5144,Buyeo
province_5480,Rome
province_4717,Saba
province_6341,Buyeo
province_3383,Buyeo
province_2394,Buyeo
province_0305,Rome
province_5917,Buyeo
province_3206,Unknown14
province_3987,Rome
province_2369,Rome
province_4929,Unknown16
province_4756,Buyeo
province_5032,Buyeo
province_2696,Persia
province_0597,Buyeo
province_2079,nation_0047
province_1708,Buyeo
province_6206,Buyeo
province_1312,Buyeo
province_5088,Buyeo
province_5025,Rome
province_0264,Unknown29
province_3708,Buyeo
province_2473,Persia_Clients
province_4099,Buyeo
province_0079,Buyeo
province_2405,Rome
province_5584,Buyeo
province_1601,Rome
province_1222,Buyeo
province_3636,Buyeo
province_1426,Buyeo
province_4222,Rome
province_2046,Buyeo
province_5988,Rome
province_0617,Buyeo
province_3031,Buyeo
province_2244,Buyeo
province_4647,Buyeo
province_3671,Rome
province_2330,Rome
province_2490,Buyeo
province_3919,Buyeo
province_4640,Buyeo
province_4173,Buyeo
province_1247,Buyeo
province_2491,Buyeo
province_2654,Buyeo
province_5463,Buyeo
province_1811,Himyar
province_3360,Buyeo
province_1118,Eastern_Han_Empire
province_5944,Buyeo
province_4351,Buyeo
province_4706,Rome
province_3253,Buyeo
province_5217,Buyeo
province_0582,Buyeo
province_0604,Unknown6
province_6308,Buyeo
province_0247,Unknown51
province_3470,Buyeo
province_2618,Buyeo
province_1216,Rome
province_3873,Unknown34
province_5390,Fugan
province_0689,Roman_Clients
province_5300,Buyeo
province_6128,Buyeo
province_4868,Rome
province_3211,Buyeo
province_6200,Unknown4
province_6083,Buyeo
province_1281,Buyeo
province_2159,Buyeo
province_5202,Buyeo
province_6423,Buyeo
province_5630,Buyeo
province_5616,Buyeo
province_6690,Buyeo
province_1090,Buyeo
province_4192,Buyeo
province_0945,Rome
province_2357,Eastern_Han_Empire
province_3998,Buyeo
province_6280,Buyeo
province_3979,Buyeo
province_0613,Buyeo
province_4334,Buyeo
province_0361,Buyeo
province_1093,Buyeo
province_0560,Buyeo
province_0476,Buyeo
province_3350,Rome
province_2991,Buyeo
province_5028,Buyeo
province_6023,Rome
province_2508,Roman_Clients
province_5638,Buyeo
province_4700,Buyeo
province_5858,Rome
province_1715,Unknown4
province_0136,Buyeo
province_3507,Rome
province_3435,Buyeo
province_3044,Unknown31
province_1449,Buyeo
province_6347,Buyeo
province_0324,Buyeo
province_1623,Buyeo
province_2410,Rome
province_0019,Unknown4
province_4458,Eastern_Han_Empire
province_4798,Buyeo
province_1132,Buyeo
province_6578,Buyeo
province_6503,Buyeo
province_0393,Rome
province_2134,Buyeo
province_1841,Buyeo
province_5362,Buyeo
province_4028,Unknown4
province_4938,Baekje
province_5159,Buyeo
province_0364,Buyeo
province_0380,Rome
province_3571,Roman_Clients
province_3093,Buyeo
province_0898,Buyeo
province_3521,Buyeo
province_0567,Buyeo
province_3827,Unknown4
province_1329,Buyeo
province_4650,Buyeo
province_4779,Buyeo
province_5585,Buyeo
province_6625,Buyeo
province_6496,Buyeo
province_0619,Buyeo
province_0005,Buyeo
province_4429,Buyeo
province_3099,Buyeo
province_4807,Buyeo
province_5626,Rome
province_5916,Eastern_Han_Empire
province_2282,Buyeo
province_1653,Buyeo
province_5716,Buyeo
province_4095,Rome
province_6591,Buyeo
province_6238,Buyeo
province_0411,Buyeo
province_0481,Rome
province_1662,Eastern_Han_Empire
province_5992,Persia
province_1417,Buyeo
province_3183,Buyeo
province_4394,Buyeo
province_1122,Buyeo
province_0124,Rome
province_2163,Rome
province_3020,Persia
province_0785,Buyeo
province_2917,Persia_Clients
province_5212,Buyeo
province_1607,Buyeo
province_4872,Buyeo
province_1585,Buyeo
province_5279,Buyeo
province_1097,Roman_Clients
province_0262,Buyeo
province_6146,Buyeo
province_1518,Buyeo
province_0698,Rome
province_4508,Buyeo
province_3448,Buyeo
province_3003,Buyeo
province_4208,Buyeo
province_3804,Buyeo
province_5958,Maya
province_5269,Rome
province_1102,Unknown4
province_2996,Buyeo
province_1501,Buyeo
province_2887,Buyeo
province_3463,Buyeo
province_3393,Unknown14
province_2447,Buyeo
province_5054,Buyeo
province_1477,Buyeo
province_0168,Buyeo
province_1490,Unknown22
province_2489,Buyeo
province_1669,Buyeo
province_0685,Buyeo
province_5507,Buyeo
province_0285,Buyeo
province_0647,Buyeo
province_5803,Buyeo
province_4445,Buyeo
province_2332,Buyeo
province_2632,Buyeo
province_4183,Buyeo
province_4900,Unknown4
province_0847,Buyeo
province_6221,nation_0024
province_2487,Buyeo
province_4196,Rome
province_0585,Buyeo
province_4152,Buyeo
province_0414,Buyeo
province_3632,Buyeo
province_0575,Buyeo
province_6112,Unknown4
province_5853,Buyeo
province_5468,Buyeo
province_0655,Buyeo
province_0464,Buyeo
province_4411,Buyeo
province_0490,Rome
province_3401,Buyeo
province_6041,Buyeo
province_3865,Buyeo
province_4471,Buyeo
province_2314,Eastern_Han_Empire
province_4267,Buyeo
province_5380,Rome
province_0618,Buyeo
province_4853,Buyeo
province_5347,Rome
province_4194,Buyeo
province_1990,Buyeo
province_0551,Buyeo
province_0642,Buyeo
province_0379,Buyeo
province_0466,Buyeo
province_4771,Buyeo
province_1608,Satavahana
province_5970,Buyeo
province_1804,Buyeo
province_1322,Rome
province_2798,Rome
province_6419,Buyeo
province_2248,Buyeo
province_3766,Buyeo
province_6409,Rome
province_6306,Buyeo
province_3364,Buyeo
province_1386,Buyeo
province_4142,Buyeo
province_2543,Buyeo
province_4247,Unknown29
province_6421,Unknown24
province_0923,Eastern_Han_Empire
province_6676,Unknown4
province_3415,Buyeo
province_2847,Buyeo
province_4558,Rome
province_5870,Buyeo
province_5928,Buyeo
province_4086,Rome
province_3362,Buyeo
province_5209,Buyeo
province_2975,Eastern_Han_Empire
province_1181,Buyeo
province_5971,Unknown4
province_2837,Rome
province_6617,Buyeo
province_4261,Buyeo
province_4564,Buyeo
province_1150,Buyeo
province_2040,Rome
province_6426,Buyeo
province_6207,Buyeo
province_5353,Buyeo
province_0487,Buyeo
province_5420,Kush
province_2102,Buyeo
province_0759,Buyeo
province_4618,Eastern_Han_Empire
province_0102,Buyeo
province_3454,Buyeo
province_0284,Buyeo
province_5340,Rome
province_3094,Buyeo
province_0736,Buyeo
province_4277,Buyeo
province_3304,Buyeo
province_6465,Eastern_Han_Empire
province_6051,Buyeo
province_4553,Buyeo
province_1955,Buyeo
province_6550,Buyeo
province_6099,Buyeo
province_4871,Buyeo
province_1888,Buyeo
province_3891,Buyeo
province_2644,Buyeo
province_6045,nation_0021
province_1481,Rome
province_5108,Buyeo
province_3475,Buyeo
province_4307,Buyeo
province_2905,Buyeo
province_6366,Rome
province_0442,Buyeo
province_2080,Buyeo
province_0602,Buyeo
province_3498,Buyeo
province_4343,Buyeo
province_0753,Buyeo
province_1062,Buyeo
province_4007,Buyeo
province_2030,Buyeo
province_2811,Rome
province_1923,Rome
province_2132,Unknown4
province_4210,Buyeo
province_2271,Rome
province_0981,Buyeo
province_1301,Eastern_Han_Empire
province_1746,Buyeo
province_6372,Buyeo
province_5849,Buyeo
province_6224,Buyeo
province_2815,Buyeo
province_2172,Unknown23
province_6648,Unknown4
province_5109,Buyeo
province_2936,Buyeo
province_3184,Buyeo
province_4682,Buyeo
province_3637,Buyeo
province_0654,Rome
province_3262,Buyeo
province_3843,Buyeo
province_0108,Buyeo
province_0240,nation_0024
province_0505,Buyeo
province_1032,Buyeo
province_3501,Buyeo
province_2329,Buyeo
province_2808,Rome
province_2360,Unknown27
province_5972,Buyeo
province_5295,Buyeo
province_5776,Buyeo
province_3752,Unknown14
province_6513,Buyeo
province_2141,Buyeo
province_0475,Buyeo
province_6623,Rome
province_1516,Buyeo
province_1063,Buyeo
province_1178,Buyeo
province_0516,Unknown29
province_3140,Buyeo
province_1271,Buyeo
province_3218,Rome
province_0907,nation_0044
province_3276,Unknown55
province_4419,Rome
province_0258,Buyeo
province_6621,Kush
province_2841,Unknown4
province_0949,Buyeo
province_0922,Buyeo
province_2534,Unknown4
province_4221,Buyeo
province_5275,Buyeo
province_5146,Buyeo
province_0491,Satavahana
province_1712,Buyeo
province_5485,Buyeo
province_1619,Buyeo
province_4080,Buyeo
province_5583,Buyeo
province_0060,Buyeo
province_6245,Buyeo
province_4174,Eastern_Han_Empire
province_6504,Buyeo
province_6022,Buyeo
province_3748,Buyeo
province_2859,Buyeo
province_5531,Buyeo
province_6404,Buyeo
province_2976,Unknown4
province_5154,Rome
province_5647,Buyeo
province_4232,Buyeo
province_4360,Buyeo
province_2431,Buyeo
province_6030,Buyeo
province_0525,Eastern_Han_Empire
province_2071,Rome
province_5794,Buyeo
province_6218,Buyeo
province_2004,Unknown4
province_1981,Buyeo
province_0572,Buyeo
province_0556,Rome
province_3643,Rome
province_4264,Buyeo
province_0800,Buyeo
province_0222,Buyeo
province_5161,Unknown4
province_4350,Buyeo
province_6291,Buyeo
province_0681,Rome
province_3859,Eastern_Han_Empire
province_0057,Rome
province_2880,Unknown4
province_6384,Buyeo
province_3888,Buyeo
province_5763,Buyeo
province_3257,Buyeo
province_0374,Unknown4
province_1450,Buyeo
province_1591,Buyeo
province_0818,Buyeo
province_2387,Rome
province_5742,Buyeo
province_0751,Eastern_Han_Empire
province_3143,Buyeo
province_0064,Buyeo
province_5727,Buyeo
province_4054,Buyeo
province_5260,Buyeo
province_4799,Buyeo
province_6461,Buyeo
province_2682,Rome
province_1068,Rome
province_2303,Buyeo
province_5145,Eastern_Han_Empire
province_1129,Rome
province_0562,Buyeo
province_5822,Rome
province_0667,Rome
province_3245,Buyeo
province_3608,Rome
province_3627,Buyeo
province_1010,Buyeo
province_0705,Buyeo
province_6155,Buyeo
province_2153,Persia
province_1943,Buyeo
province_0614,Rome
province_3807,Buyeo
province_2287,Buyeo
province_4135,Buyeo
province_1292,Buyeo
province_1533,Buyeo
province_2749,Buyeo
province_5645,Rome
province_0248,Buyeo
province_2973,Rome
province_0931,Buyeo
province_1546,Buyeo
province_0958,Eastern_Han_Empire
province_1722,Buyeo
province_3667,Buyeo
province_2848,Buyeo
province_1794,Buyeo
province_5782,Buyeo
province_4540,Buyeo
province_3647,Buyeo
province_0260,Buyeo
province_4396,Buyeo
province_1207,Buyeo
province_1357,Rome
province_6141,Rome
province_1154,Eastern_Han_Empire
province_0677,Buyeo
province_6646,Buyeo
province_0290,Buyeo
province_1022,Buyeo
province_2216,Buyeo
province_6241,Buyeo
province_5016,Unknown29
province_0588,Buyeo
province_2772,Buyeo
province_2128,Buyeo
province_6439,Buyeo
province_3931,Buyeo
province_3792,Buyeo
province_6354,Rome
province_0169,Buyeo
province_6641,Buyeo
province_4750,Buyeo
province_0202,Unknown4
province_1709,Buyeo
province_5050,Rome
province_4373,nation_0024
province_3320,Buyeo
province_1238,Buyeo
province_2220,Buyeo
province_6071,Rome
province_2992,nation_0039
province_5392,Buyeo
province_1954,Satavahana
province_0363,Buyeo
province_4748,Rome
province_3394,Rome
province_2553,Buyeo
province_0352,Buyeo
province_1127,Buyeo
province_2546,Unknown4
province_1641,Buyeo
province_5989,Buyeo
province_6547,Buyeo
province_6352,Rome
province_0775,Buyeo
province_1628,Buyeo
province_5226,Buyeo
province_1616,Buyeo
province_1442,Buyeo
province_2313,Unknown7
province_3315,Buyeo
province_6365,Buyeo
province_3186,Buyeo
province_1508,Unknown28
province_6635,Unknown4
province_6602,Buyeo
province_4107,Buyeo
province_4187,Rome
province_5239,Buyeo
province_0106,Buyeo
province_2021,Buyeo
province_1104,Buyeo
province_4820,Buyeo
province_3706,Buyeo
province_2418,Rome
province_4881,Rome
province_4576,Buyeo
province_0783,Unknown15
province_0545,Buyeo
province_3223,Unknown4
province_0740,Buyeo
province_0936,Buyeo
province_2605,Buyeo
province_2767,Buyeo
province_2435,Unknown20
province_6110,Buyeo
province_5934,Buyeo
province_1719,Buyeo
province_1269,Buyeo
province_1275,Buyeo
province_3228,Buyeo
province_6216,Buyeo
province_1088,Buyeo
province_5960,Buyeo
province_2901,Eastern_Han_Empire
province_4257,Buyeo
province_1328,Buyeo
province_1511,Ceras
province_2498,Rome
province_0493,Buyeo
province_5449,Buyeo
province_2289,Buyeo
province_6102,Buyeo
province_5912,Rome
province_5909,Rome
province_3227,Eastern_Han_Empire
province_5098,Buyeo
province_4127,Buyeo
province_2595,Rome
province_4879,Buyeo
province_0186,Buyeo
province_1825,Eastern_Han_Empire
province_6678,Satavahana
province_4828,Buyeo
province_2650,Unknown53
province_2203,Buyeo
province_6174,Rome
province_4538,Buyeo
province_6526,Ethopia
province_0666,Buyeo
province_5922,Buyeo
province_4834,Buyeo
province_2197,Buyeo
province_5572,Buyeo
province_4300,Buyeo
province_0073,Gerrha
province_2641,Rome
province_0080,Buyeo
province_5631,Unknown4
province_4795,Rome
province_0078,Buyeo
province_1440,Rome
province_5335,Buyeo
province_0549,Buyeo
province_0555,Buyeo
province_5265,Buyeo
province_3275,Buyeo
province_2295,Buyeo
province_6608,Buyeo
province_3368,Buyeo
province_4003,Buyeo
province_4896,Buyeo
province_6220,Buyeo
province_3118,Eastern_Han_Empire
province_5155,Unknown4
province_4778,Rome
province_6682,Buyeo
province_2468,Buyeo
province_1353,Rome
province_4115,Buyeo
province_2341,Buyeo
province_2286,Buyeo
province_1252,Buyeo
province_3814,Rome
province_2443,Buyeo
province_4606,Persia
province_1253,Rome
province_0422,Buyeo
province_1953,Buyeo
province_5696,Rome
province_4539,Rome
province_4093,Eastern_Han_Empire
province_5132,Buyeo
province_2978,Buyeo
province_1297,Buyeo
province_3052,Rome
province_1462,Rome
province_6060,Buyeo
province_3844,Buyeo
province_5427,Buyeo
province_0111,Rome
province_2788,Buyeo
province_2920,Buyeo
province_0960,Buyeo
province_2781,Buyeo
province_3932,Buyeo
province_1356,Unknown4
province_5332,Buyeo
province_0470,Saba
province_1074,Buyeo
province_1764,Buyeo
province_1037,nation_0047
province_5455,Buyeo
province_1225,Buyeo
province_5036,Buyeo
province_3655,Buyeo
province_6597,Cholas
province_1869,Buyeo
province_4559,Buyeo
province_6353,Buyeo
province_1866,Buyeo
province_5881,Rome
province_4442,Unknown4
province_0122,Buyeo
province_4983,Buyeo
province_2043,Rome
province_3092,Rome
province_5593,Buyeo
province_0430,Buyeo
province_1235,Buyeo
province_4271,Buyeo
province_2158,Rome
province_5234,Buyeo
province_5747,Rome
province_4984,Eastern_Han_Empire
province_4600,Buyeo
province_6217,Persia
province_3572,Eastern_Han_Empire
province_0243,Rome
province_3444,Rome
province_4611,Unknown56
province_6498,Buyeo
province_0208,Japan
province_1857,Buyeo
province_4726,Buyeo
province_2512,Rome
province_0803,Buyeo
province_6663,Buyeo
province_3825,Buyeo
province_4661,Buyeo
province_0084,Buyeo
province_2359,Buyeo
province_1865,Buyeo
province_0903,Buyeo
province_5670,Persia
province_5733,Unknown19
province_1033,Buyeo
province_1470,Buyeo
province_1871,Buyeo
province_4724,Rome
province_0376,Buyeo
province_4184,Buyeo
province_0645,Buyeo
province_0983,Buyeo
province_2265,Rome
province_0780,Buyeo
province_4585,Buyeo
province_3597,Buyeo
province_4305,Buyeo
province_3558,Buyeo
province_1069,Buyeo
province_5296,Buyeo
province_1053,Eastern_Han_Empire
province_0407,Buyeo
province_4418,Rome
province_2881,Buyeo
province_4511,Buyeo
province_2370,Buyeo
province_5986,Buyeo
province_4122,Buyeo
province_6657,Buyeo
province_0829,Unknown4
province_5877,Buyeo
province_2162,Rome
province_5354,Buyeo
province_5093,Buyeo
province_6208,Buyeo
province_2263,Rome
province_2266,Buyeo
province_3797,Unknown29
province_3287,Ye
province_6149,Buyeo
province_4744,Buyeo
province_4933,Buyeo
province_0219,Buyeo
province_6037,Buyeo
province_3921,Satavahana
province_6442,Buyeo
province_2986,Unknown4
province_5607,Eastern_Han_Empire
province_6571,Buyeo
province_2371,Rome
province_3216,Buyeo
province_5224,Buyeo
province_2114,Buyeo
province_2555,Buyeo
province_3213,Buyeo
province_6624,Buyeo
province_0729,Buyeo
province_5985,Buyeo
province_3168,Buyeo
province_3511,Buyeo
province_4268,Buyeo
province_1448,Buyeo
province_2792,Buyeo
province_0187,nation_0021
province_5410,Buyeo
province_0941,Buyeo
province_1788,Buyeo
province_0089,Buyeo
province_2552,Buyeo
province_0518,nation_0024
province_4070,Buyeo
province_1928,Buyeo
province_0905,Buyeo
province_0398,Buyeo
province_6018,Unknown9
province_4022,Buyeo
province_3553,Buyeo
province_3936,Buyeo
province_5999,Eastern_Han_Empire
province_6555,Rome
province_0625,Rome
province_1030,Buyeo
province_3576,Buyeo
province_6405,Buyeo
province_3916,Buyeo
province_3842,Buyeo
province_3381,Buyeo
province_4167,Buyeo
province_4625,Buyeo
province_5756,Buyeo
province_0507,Rome
province_1091,Buyeo
province_3006,Buyeo
province_0053,Rome
province_0646,Buyeo
province_1419,Persia
province_4944,Buyeo
province_2005,Buyeo
province_1666,Unknown46
province_2867,Buyeo
province_0031,Buyeo
province_2125,Buyeo
province_1403,Satavahana
province_5211,Rome
province_4237,Buyeo
province_2091,Saba
province_1737,Buyeo
province_0695,Buyeo
province_5470,Buyeo
province_0798,Buyeo
province_5462,Rome
province_0058,Rome
province_4009,Buyeo
province_4612,Buyeo
province_3263,Eastern_Han_Empire
province_2844,Buyeo
province_6605,Eastern_Han_Empire
province_6176,Buyeo
province_2846,Buyeo
province_3100,Unknown52
province_5734,Unknown56
province_3809,Ethopia
province_4422,Buyeo
province_2177,Unknown29
province_2191,Buyeo
province_4291,Buyeo
province_0311,Persia
province_2444,Buyeo
province_4507,Rome
province_0375,Buyeo
province_0807,Buyeo
province_6010,Rome
province_2419,Buyeo
province_5969,Rome
province_1017,Buyeo
province_2441,Cholas
province_5859,Buyeo
province_6101,Buyeo
province_3009,Buyeo
province_2186,Buyeo
province_4614,Buyeo
province_1893,Rome
province_5791,Buyeo
province_1934,Buyeo
province_2281,Buyeo
province_2884,Buyeo
province_0281,Buyeo
province_1054,Buyeo
province_0425,Buyeo
province_6198,Buyeo
province_1890,Persia
province_2648,Buyeo
province_2016,Eastern_Han_Empire
province_0694,Buyeo
province_0259,Buyeo
province_3433,Buyeo
province_1175,Buyeo
province_4163,Rome
province_5743,Buyeo
province_0197,Buyeo
province_3305,Buyeo
province_2998,Japan
province_5545,Buyeo
province_3534,Hadamut
province_2420,Japan
province_1622,Buyeo
province_6020,Buyeo
province_6573,Fugan
province_6546,Buyeo
province_5790,Satavahana
province_3372,Rome
province_4220,Buyeo
province_0097,Persia
province_2864,Eastern_Han_Empire
province_5301,Buyeo
province_3455,Buyeo
province_2634,Satavahana
province_0335,Buyeo
province_6538,Buyeo
province_3440,Buyeo
province_4106,Rome
province_4594,Buyeo
province_3417,Buyeo
province_0244,Buyeo
province_1073,Buyeo
province_6631,Ethopia
province_6223,Buyeo
province_2898,Unknown14
province_4219,Rome
province_2269,Buyeo
province_6100,Buyeo
province_5401,Buyeo
province_0194,Buyeo
province_2988,Unknown28
province_4377,Buyeo
province_2506,Rome
province_5013,Rome
province_6296,Buyeo
province_6070,Rome
province_0337,Unknown29
province_0627,Buyeo
province_5866,Rome
province_0827,Buyeo
province_4039,Buyeo
province_4011,Kush
province_5981,Buyeo
province_2288,Buyeo
province_5254,Buyeo
province_0104,Unknown56
province_0126,Eastern_Han_Empire
province_6062,Buyeo
province_0784,Saba
province_0237,Buyeo
province_3679,Buyeo
province_2194,Buyeo
province_0107,Buyeo
province_1485,Buyeo
province_4959,Buyeo
province_4946,Buyeo
province_5978,Eastern_Han_Empire
province_1413,Rome
province_4430,Buyeo
province_3815,Buyeo
province_6583,Unknown29
province_5599,Buyeo
province_0320,Buyeo
province_6679,nation_0017
province_5433,Buyeo
province_2053,Buyeo
province_1822,Rome
province_3598,Buyeo
province_1555,Japan
province_2421,Buyeo
province_2747,Buyeo
province_4773,Buyeo
province_4005,Buyeo
province_2316,Eastern_Han_Empire
province_5384,Rome
province_3488,Cholas
province_0528,Buyeo
province_2440,Buyeo
province_1783,nation_0061
province_5871,Rome
province_1775,Rome
province_3519,Buyeo
province_1015,Buyeo
province_5409,Buyeo
province_6610,Buyeo
province_4941,Buyeo
province_2090,Buyeo
province_4304,Rome
province_4202,Buyeo
province_0178,Buyeo
province_2807,Buyeo
province_1262,Rome
province_5258,Eastern_Han_Empire
province_0143,Buyeo
province_5131,Eastern_Han_Empire
province_2923,Eastern_Han_Empire
province_3874,Buyeo
province_1040,Buyeo
province_5567,Buyeo
province_0207,Buyeo
province_6505,Buyeo
province_2627,Buyeo
province_4768,Unknown50
province_2906,Buyeo
province_3085,Buyeo
province_5951,Buyeo
province_5749,Rome
province_0454,Buyeo
province_5799,Unknown4
province_0700,Rome
province_4230,Buyeo
province_6395,Satavahana
province_5887,Buyeo
province_2136,Buyeo
province_5286,Buyeo
province_3600,Buyeo
province_1701,Buyeo
province_5792,Buyeo
province_0733,Eastern_Han_Empire
province_5264,Buyeo
province_1047,Rome
province_5153,Buyeo
province_2720,Buyeo
province_3852,Buyeo
province_2031,Rome
province_3592,Buyeo
province_1321,Buyeo
province_4023,Buyeo
province_5815,Buyeo
province_2211,Gerrha
province_2470,Buyeo
province_4144,nation_0039
province_3860,Rome
province_1515,Buyeo
province_5841,Buyeo
province_2173,Buyeo
province_5314,Buyeo
province_6564,Buyeo
province_0515,Buyeo
province_0523,Buyeo
province_5299,Rome
province_4764,Buyeo
province_5592,Unknown24
province_1630,Buyeo
province_0611,Buyeo
province_0330,Buyeo
province_6486,Buyeo
province_4831,Buyeo
province_0026,Buyeo
province_5892,Buyeo
province_3914,Buyeo
province_3531,Buyeo
province_3197,Buyeo
province_5509,Buyeo
province_2299,Buyeo
province_2050,Buyeo
province_6154,Rome
province_0016,Rome
province_5214,Buyeo
province_5648,Rome
province_3509,Buyeo
province_4885,Eastern_Han_Empire
province_0252,Buyeo
province_4311,Buyeo
