ARGB,ARGB_HEX,provinceId
4284183991,0xFF5B75B7,province_1321
4284185426,0xFF5B7B52,province_1322
4284185431,0xFF5B7B57,province_1323
4284191561,0xFF5B9349,province_1324
4284191637,0xFF5B9395,province_1325
4284193637,0xFF5B9B65,province_1326
4284196438,0xFF5BA656,province_1327
4284197545,0xFF5BAAA9,province_1328
4284197761,0xFF5BAB81,province_1329
4284201810,0xFF5BBB52,province_1330
4284201876,0xFF5BBB94,province_1331
4284205942,0xFF5BCB76,province_1332
4284214883,0xFF5BEE63,province_1333
4284237147,0xFF5C455B,province_1334
4284238478,0xFF5C4A8E,province_1335
4284239178,0xFF5C4D4A,province_1336
4284239212,0xFF5C4D6C,province_1337
4284243330,0xFF5C5D82,province_1338
4284243398,0xFF5C5DC6,province_1339
4284243692,0xFF5C5EEC,province_1340
4284246725,0xFF5C6AC5,province_1341
4284248025,0xFF5C6FD9,province_1342
4284249569,0xFF5C75E1,province_1343
4284251900,0xFF5C7EFC,province_1344
4284252255,0xFF5C805F,province_1345
4284254794,0xFF5C8A4A,province_1346
4284255633,0xFF5C8D91,province_1347
4284261109,0xFF5CA2F5,province_1348
4284261831,0xFF5CA5C7,province_1349
4284262313,0xFF5CA7A9,province_1350
4284262771,0xFF5CA973,province_1351
4284263553,0xFF5CAC81,province_1352
4284264787,0xFF5CB153,province_1353
4284265625,0xFF5CB499,province_1354
4284265918,0xFF5CB5BE,province_1355
4284266805,0xFF5CB935,province_1356
4284267168,0xFF5CBAA0,province_1357
4284267601,0xFF5CBC51,province_1358
4284268164,0xFF5CBE84,province_1359
4284268929,0xFF5CC181,province_1360
4284270536,0xFF5CC7C8,province_1361
4284275197,0xFF5CD9FD,province_1362
4284276702,0xFF5CDFDE,province_1363
4284279383,0xFF5CEA57,province_1364
4284280555,0xFF5CEEEB,province_1365
4284280712,0xFF5CEF88,province_1366
4284281987,0xFF5CF483,province_1367
4284282438,0xFF5CF646,province_1368
4284298456,0xFF5D34D8,province_1369
4284299343,0xFF5D384F,province_1370
4284299899,0xFF5D3A7B,province_1371
4284300532,0xFF5D3CF4,province_1372
4284301437,0xFF5D407D,province_1373
4284302047,0xFF5D42DF,province_1374
4284302411,0xFF5D444B,province_1375
4284305371,0xFF5D4FDB,province_1376
4284305525,0xFF5D5075,province_1377
4284306154,0xFF5D52EA,province_1378
4284308050,0xFF5D5A52,province_1379
4284310430,0xFF5D639E,province_1380
4284311776,0xFF5D68E0,province_1381
4284315074,0xFF5D75C2,province_1382
4284317030,0xFF5D7D66,province_1383
4284318967,0xFF5D84F7,province_1384
4284319456,0xFF5D86E0,province_1385
4284326639,0xFF5DA2EF,province_1386
4284329918,0xFF5DAFBE,province_1387
4284337593,0xFF5DCDB9,province_1388
4284338626,0xFF5DD1C2,province_1389
4284339078,0xFF5DD386,province_1390
4284339173,0xFF5DD3E5,province_1391
4284340211,0xFF5DD7F3,province_1392
4284341124,0xFF5DDB84,province_1393
4284342946,0xFF5DE2A2,province_1394
4284344501,0xFF5DE8B5,province_1395
4284347450,0xFF5DF43A,province_1396
4284348614,0xFF5DF8C6,province_1397
4284364287,0xFF5E35FF,province_1398
4284365565,0xFF5E3AFD,province_1399
4284366196,0xFF5E3D74,province_1400
4284366732,0xFF5E3F8C,province_1401
4284367286,0xFF5E41B6,province_1402
4284369621,0xFF5E4AD5,province_1403
4284371941,0xFF5E53E5,province_1404
4284372321,0xFF5E5561,province_1405
4284373826,0xFF5E5B42,province_1406
4284376217,0xFF5E6499,province_1407
4284376943,0xFF5E676F,province_1408
4284377424,0xFF5E6950,province_1409
4284379339,0xFF5E70CB,province_1410
4284379903,0xFF5E72FF,province_1411
4284381245,0xFF5E783D,province_1412
4284382659,0xFF5E7DC3,province_1413
4284384758,0xFF5E85F6,province_1414
4284385956,0xFF5E8AA4,province_1415
4284387124,0xFF5E8F34,province_1416
4284387789,0xFF5E91CD,province_1417
4284389350,0xFF5E97E6,province_1418
4284390589,0xFF5E9CBD,province_1419
4284394947,0xFF5EADC3,province_1420
4284397133,0xFF5EB64D,province_1421
4284397293,0xFF5EB6ED,province_1422
4284397540,0xFF5EB7E4,province_1423
4284398492,0xFF5EBB9C,province_1424
4284398698,0xFF5EBC6A,province_1425
4284399507,0xFF5EBF93,province_1426
4284399682,0xFF5EC042,province_1427
4284401905,0xFF5EC8F1,province_1428
4284403831,0xFF5ED077,province_1429
4284408256,0xFF5EE1C0,province_1430
4284409542,0xFF5EE6C6,province_1431
4284410616,0xFF5EEAF8,province_1432
4284411202,0xFF5EED42,province_1433
4284411543,0xFF5EEE97,province_1434
4284411903,0xFF5EEFFF,province_1435
4284412920,0xFF5EF3F8,province_1436
4284413641,0xFF5EF6C9,province_1437
4284414848,0xFF5EFB80,province_1438
4284415183,0xFF5EFCCF,province_1439
4284415397,0xFF5EFDA5,province_1440
4284430582,0xFF5F38F6,province_1441
4284431762,0xFF5F3D92,province_1442
4284431857,0xFF5F3DF1,province_1443
4284433787,0xFF5F457B,province_1444
4284434174,0xFF5F46FE,province_1445
4284435010,0xFF5F4A42,province_1446
4284436556,0xFF5F504C,province_1447
4284436853,0xFF5F5175,province_1448
4284438945,0xFF5F59A1,province_1449
4284439914,0xFF5F5D6A,province_1450
4284441020,0xFF5F61BC,province_1451
4284441059,0xFF5F61E3,province_1452
4284441518,0xFF5F63AE,province_1453
4284441751,0xFF5F6497,province_1454
4284443376,0xFF5F6AF0,province_1455
4284445374,0xFF5F72BE,province_1456
4284446838,0xFF5F7876,province_1457
4284449006,0xFF5F80EE,province_1458
4284449446,0xFF5F82A6,province_1459
4284452172,0xFF5F8D4C,province_1460
4284454734,0xFF5F974E,province_1461
4284455875,0xFF5F9BC3,province_1462
4284456190,0xFF5F9CFE,province_1463
4284456294,0xFF5F9D66,province_1464
4284458065,0xFF5FA451,province_1465
4284458195,0xFF5FA4D3,province_1466
4284460960,0xFF5FAFA0,province_1467
4284461920,0xFF5FB360,province_1468
4284464070,0xFF5FBBC6,province_1469
4284465301,0xFF5FC095,province_1470
4284466264,0xFF5FC458,province_1471
4284467142,0xFF5FC7C6,province_1472
4284468952,0xFF5FCED8,province_1473
4284469205,0xFF5FCFD5,province_1474
4284470411,0xFF5FD48B,province_1475
4284472224,0xFF5FDBA0,province_1476
4284473591,0xFF5FE0F7,province_1477
4284473810,0xFF5FE1D2,province_1478
4284474082,0xFF5FE2E2,province_1479
4284477419,0xFF5FEFEB,province_1480
4284479165,0xFF5FF6BD,province_1481
4284495300,0xFF6035C4,province_1482
4284496246,0xFF603976,province_1483
4284497820,0xFF603F9C,province_1484
4284498270,0xFF60415E,province_1485
4284498305,0xFF604181,province_1486
4284499943,0xFF6047E7,province_1487
4284505339,0xFF605CFB,province_1488
4284507734,0xFF606656,province_1489
4284507993,0xFF606759,province_1490
4284509639,0xFF606DC7,province_1491
4284510937,0xFF6072D9,province_1492
4284512215,0xFF6077D7,province_1493
4284515037,0xFF6082DD,province_1494
4284515534,0xFF6084CE,province_1495
4284515748,0xFF6085A4,province_1496
4284517847,0xFF608DD7,province_1497
4284518465,0xFF609041,province_1498
4284520030,0xFF60965E,province_1499
4284522396,0xFF609F9C,province_1500
4284522979,0xFF60A1E3,province_1501
4284526759,0xFF60B0A7,province_1502
4284527008,0xFF60B1A0,province_1503
4284527439,0xFF60B34F,province_1504
4284527677,0xFF60B43D,province_1505
4284529817,0xFF60BC99,province_1506
4284530348,0xFF60BEAC,province_1507
4284530516,0xFF60BF54,province_1508
4284531373,0xFF60C2AD,province_1509
4284531815,0xFF60C467,province_1510
4284531914,0xFF60C4CA,province_1511
4284532308,0xFF60C654,province_1512
4284532400,0xFF60C6B0,province_1513
4284534417,0xFF60CE91,province_1514
4284536214,0xFF60D596,province_1515
4284536411,0xFF60D65B,province_1516
4284537002,0xFF60D8AA,province_1517
4284537041,0xFF60D8D1,province_1518
4284537444,0xFF60DA64,province_1519
4284538324,0xFF60DDD4,province_1520
4284538344,0xFF60DDE8,province_1521
4284545423,0xFF60F98F,province_1522
4284560381,0xFF6133FD,province_1523
4284561312,0xFF6137A0,province_1524
4284562007,0xFF613A57,province_1525
4284563850,0xFF61418A,province_1526
4284564073,0xFF614269,province_1527
4284564183,0xFF6142D7,province_1528
4284569527,0xFF6157B7,province_1529
4284569851,0xFF6158FB,province_1530
4284571287,0xFF615E97,province_1531
4284571388,0xFF615EFC,province_1532
4284571758,0xFF61606E,province_1533
4284572627,0xFF6163D3,province_1534
4284573901,0xFF6168CD,province_1535
4284576205,0xFF6171CD,province_1536
4284576505,0xFF6172F9,province_1537
4284577496,0xFF6176D8,province_1538
4284578166,0xFF617976,province_1539
4284580342,0xFF6181F6,province_1540
4284585451,0xFF6195EB,province_1541
4284590164,0xFF61A854,province_1542
4284593820,0xFF61B69C,province_1543
4284594093,0xFF61B7AD,province_1544
4284594487,0xFF61B937,province_1545
4284594834,0xFF61BA92,province_1546
4284595680,0xFF61BDE0,province_1547
4284595902,0xFF61BEBE,province_1548
4284596366,0xFF61C08E,province_1549
4284599011,0xFF61CAE3,province_1550
4284599899,0xFF61CE5B,province_1551
4284602284,0xFF61D7AC,province_1552
4284603273,0xFF61DB89,province_1553
4284607433,0xFF61EBC9,province_1554
4284612479,0xFF61FF7F,province_1555
4284612565,0xFF61FFD5,province_1556
4284627506,0xFF623A32,province_1557
4284629666,0xFF6242A2,province_1558
4284629868,0xFF62436C,province_1559
4284631496,0xFF6249C8,province_1560
4284633281,0xFF6250C1,province_1561
4284634103,0xFF6253F7,province_1562
4284634766,0xFF62568E,province_1563
4284636361,0xFF625CC9,province_1564
4284637612,0xFF6261AC,province_1565
4284637621,0xFF6261B5,province_1566
4284639463,0xFF6268E7,province_1567
4284644771,0xFF627DA3,province_1568
4284645737,0xFF628169,province_1569
4284647090,0xFF6286B2,province_1570
4284648062,0xFF628A7E,province_1571
4284650448,0xFF6293D0,province_1572
4284653627,0xFF62A03B,province_1573
4284657219,0xFF62AE43,province_1574
4284658493,0xFF62B33D,province_1575
4284666466,0xFF62D262,province_1576
4284666698,0xFF62D34A,province_1577
4284668987,0xFF62DC3B,province_1578
4284671461,0xFF62E5E5,province_1579
4284673222,0xFF62ECC6,province_1580
4284676551,0xFF62F9C7,province_1581
4284677532,0xFF62FD9C,province_1582
4284691275,0xFF63334B,province_1583
4284692379,0xFF63379B,province_1584
4284693983,0xFF633DDF,province_1585
4284694001,0xFF633DF1,province_1586
4284695864,0xFF634538,province_1587
4284697451,0xFF634B6B,province_1588
4284702667,0xFF635FCB,province_1589
4284702690,0xFF635FE2,province_1590
4284704141,0xFF63658D,province_1591
4284704170,0xFF6365AA,province_1592
4284705433,0xFF636A99,province_1593
4284706888,0xFF637048,province_1594
4284706959,0xFF63708F,province_1595
4284706980,0xFF6370A4,province_1596
4284707405,0xFF63724D,province_1597
4284712352,0xFF6385A0,province_1598
4284712839,0xFF638787,province_1599
4284716999,0xFF6397C7,province_1600
4284717469,0xFF63999D,province_1601
4284719192,0xFF63A058,province_1602
4284722297,0xFF63AC79,province_1603
4284725749,0xFF63B9F5,province_1604
4284727406,0xFF63C06E,province_1605
4284729809,0xFF63C9D1,province_1606
4284730452,0xFF63CC54,province_1607
4284735225,0xFF63DEF9,province_1608
4284735313,0xFF63DF51,province_1609
4284735404,0xFF63DFAC,province_1610
4284736110,0xFF63E26E,province_1611
4284737398,0xFF63E776,province_1612
4284739379,0xFF63EF33,province_1613
4284740024,0xFF63F1B8,province_1614
4284740980,0xFF63F574,province_1615
4284743638,0xFF63FFD6,province_1616
4284756621,0xFF64328D,province_1617
4284757449,0xFF6435C9,province_1618
4284759970,0xFF643FA2,province_1619
4284760814,0xFF6442EE,province_1620
4284765369,0xFF6454B9,province_1621
4284767424,0xFF645CC0,province_1622
4284769506,0xFF6464E2,province_1623
4284770237,0xFF6467BD,province_1624
4284772058,0xFF646EDA,province_1625
4284772283,0xFF646FBB,province_1626
4284772552,0xFF6470C8,province_1627
4284773367,0xFF6473F7,province_1628
4284774628,0xFF6478E4,province_1629
4284776246,0xFF647F36,province_1630
4284778077,0xFF64865D,province_1631
4284778210,0xFF6486E2,province_1632
4284778992,0xFF6489F0,province_1633
4284779361,0xFF648B61,province_1634
4284785211,0xFF64A23B,province_1635
4284787174,0xFF64A9E6,province_1636
4284790690,0xFF64B7A2,province_1637
4284790735,0xFF64B7CF,province_1638
4284792787,0xFF64BFD3,province_1639
4284792921,0xFF64C059,province_1640
4284794022,0xFF64C4A6,province_1641
4284795214,0xFF64C94E,province_1642
4284796519,0xFF64CE67,province_1643
4284797093,0xFF64D0A5,province_1644
4284797382,0xFF64D1C6,province_1645
4284798198,0xFF64D4F6,province_1646
4284798563,0xFF64D663,province_1647
4284802936,0xFF64E778,province_1648
4284804760,0xFF64EE98,province_1649
4284808244,0xFF64FC34,province_1650
4284822448,0xFF6533B0,province_1651
4284824688,0xFF653C70,province_1652
4284824740,0xFF653CA4,province_1653
4284825560,0xFF653FD8,province_1654
4284826490,0xFF65437A,province_1655
4284830089,0xFF655189,province_1656
4284830262,0xFF655236,province_1657
4284831585,0xFF655761,province_1658
4284835012,0xFF6564C4,province_1659
4284835248,0xFF6565B0,province_1660
4284835995,0xFF65689B,province_1661
4284837459,0xFF656E53,province_1662
4284838253,0xFF65716D,province_1663
4284838823,0xFF6573A7,province_1664
4284841061,0xFF657C65,province_1665
4284845053,0xFF658BFD,province_1666
4284845191,0xFF658C87,province_1667
4284846280,0xFF6590C8,province_1668
4284847170,0xFF659442,province_1669
4284848437,0xFF659935,province_1670
4284849237,0xFF659C55,province_1671
4284851957,0xFF65A6F5,province_1672
4284865519,0xFF65DBEF,province_1673
4284867474,0xFF65E392,province_1674
4284889561,0xFF6639D9,province_1675
4284890305,0xFF663CC1,province_1676
4284891510,0xFF664176,province_1677
4284892351,0xFF6644BF,province_1678
4284895705,0xFF6651D9,province_1679
4284900710,0xFF666566,province_1680
4284901790,0xFF66699E,province_1681
4284902518,0xFF666C76,province_1682
4284906091,0xFF667A6B,province_1683
4284906718,0xFF667CDE,province_1684
4284907656,0xFF668088,province_1685
4284908129,0xFF668261,province_1686
4284909683,0xFF668873,province_1687
4284910023,0xFF6689C7,province_1688
4284910972,0xFF668D7C,province_1689
4284911480,0xFF668F78,province_1690
4284911589,0xFF668FE5,province_1691
4284913054,0xFF66959E,province_1692
4284917060,0xFF66A544,province_1693
4284917227,0xFF66A5EB,province_1694
4284918867,0xFF66AC53,province_1695
4284925033,0xFF66C469,province_1696
4284925267,0xFF66C553,province_1697
4284926067,0xFF66C873,province_1698
4284929222,0xFF66D4C6,province_1699
4284934879,0xFF66EADF,province_1700
4284935344,0xFF66ECB0,province_1701
4284937822,0xFF66F65E,province_1702
4284938109,0xFF66F77D,province_1703
4284939633,0xFF66FD71,province_1704
4284956276,0xFF673E74,province_1705
4284957176,0xFF6741F8,province_1706
4284957362,0xFF6742B2,province_1707
4284957429,0xFF6742F5,province_1708
4284958334,0xFF67467E,province_1709
4284959296,0xFF674A40,province_1710
4284959975,0xFF674CE7,province_1711
4284960056,0xFF674D38,province_1712
4284962504,0xFF6756C8,province_1713
4284964307,0xFF675DD3,province_1714
4284964854,0xFF675FF6,province_1715
4284966832,0xFF6767B0,province_1716
4284968539,0xFF676E5B,province_1717
4284969130,0xFF6770AA,province_1718
4284969206,0xFF6770F6,province_1719
4284974566,0xFF6785E6,province_1720
4284974758,0xFF6786A6,province_1721
4284975308,0xFF6788CC,province_1722
4284979446,0xFF6798F6,province_1723
4284979836,0xFF679A7C,province_1724
4284981362,0xFF67A072,province_1725
4284981938,0xFF67A2B2,province_1726
4284984508,0xFF67ACBC,province_1727
4284987325,0xFF67B7BD,province_1728
4284989512,0xFF67C048,province_1729
4284993900,0xFF67D16C,province_1730
4284997778,0xFF67E092,province_1731
4284998654,0xFF67E3FE,province_1732
4284999627,0xFF67E7CB,province_1733
4285000835,0xFF67EC83,province_1734
4285001052,0xFF67ED5C,province_1735
4285003340,0xFF67F64C,province_1736
4285003359,0xFF67F65F,province_1737
4285004436,0xFF67FA94,province_1738
4285019383,0xFF6834F7,province_1739
4285020103,0xFF6837C7,province_1740
4285022199,0xFF683FF7,province_1741
4285022638,0xFF6841AE,province_1742
4285023044,0xFF684344,province_1743
4285024748,0xFF6849EC,province_1744
4285026679,0xFF685177,province_1745
4285028503,0xFF685897,province_1746
4285028671,0xFF68593F,province_1747
4285028759,0xFF685997,province_1748
4285029773,0xFF685D8D,province_1749
4285031049,0xFF686289,province_1750
4285032952,0xFF6869F8,province_1751
4285033975,0xFF686DF7,province_1752
4285035385,0xFF687379,province_1753
4285035496,0xFF6873E8,province_1754
4285036693,0xFF687895,province_1755
4285038733,0xFF68808D,province_1756
4285039799,0xFF6884B7,province_1757
4285040200,0xFF688648,province_1758
4285041323,0xFF688AAB,province_1759
4285042382,0xFF688ECE,province_1760
4285043649,0xFF6893C1,province_1761
4285044804,0xFF689844,province_1762
4285045605,0xFF689B65,province_1763
4285046974,0xFF68A0BE,province_1764
4285047239,0xFF68A1C7,province_1765
4285047262,0xFF68A1DE,province_1766
4285051066,0xFF68B0BA,province_1767
4285051708,0xFF68B33C,province_1768
4285055311,0xFF68C14F,province_1769
4285057460,0xFF68C9B4,province_1770
4285057588,0xFF68CA34,province_1771
4285060309,0xFF68D4D5,province_1772
4285060829,0xFF68D6DD,province_1773
4285067154,0xFF68EF92,province_1774
4285070938,0xFF68FE5A,province_1775
4285084586,0xFF6933AA,province_1776
4285086914,0xFF693CC2,province_1777
4285087332,0xFF693E64,province_1778
4285088748,0xFF6943EC,province_1779
4285089238,0xFF6945D6,province_1780
4285091825,0xFF694FF1,province_1781
4285093243,0xFF69557B,province_1782
4285095542,0xFF695E76,province_1783
4285096394,0xFF6961CA,province_1784
4285096890,0xFF6963BA,province_1785
4285098618,0xFF696A7A,province_1786
4285099950,0xFF696FAE,province_1787
4285100204,0xFF6970AC,province_1788
4285103777,0xFF697EA1,province_1789
4285105571,0xFF6985A3,province_1790
4285107886,0xFF698EAE,province_1791
4285109149,0xFF69939D,province_1792
4285109621,0xFF699575,province_1793
4285109978,0xFF6996DA,province_1794
4285110366,0xFF69985E,province_1795
4285111753,0xFF699DC9,province_1796
4285112016,0xFF699ED0,province_1797
4285113679,0xFF69A54F,province_1798
4285117880,0xFF69B5B8,province_1799
4285118098,0xFF69B692,province_1800
4285120407,0xFF69BF97,province_1801
4285121623,0xFF69C457,province_1802
4285125582,0xFF69D3CE,province_1803
4285126208,0xFF69D640,province_1804
4285126735,0xFF69D84F,province_1805
4285130445,0xFF69E6CD,province_1806
4285131094,0xFF69E956,province_1807
4285131494,0xFF69EAE6,province_1808
4285134331,0xFF69F5FB,province_1809
4285134408,0xFF69F648,province_1810
4285153011,0xFF6A3EF3,province_1811
4285153188,0xFF6A3FA4,province_1812
4285155692,0xFF6A496C,province_1813
4285157224,0xFF6A4F68,province_1814
4285158007,0xFF6A5277,province_1815
4285161325,0xFF6A5F6D,province_1816
4285171895,0xFF6A88B7,province_1817
4285175014,0xFF6A94E6,province_1818
4285175236,0xFF6A95C4,province_1819
4285177408,0xFF6A9E40,province_1820
4285177460,0xFF6A9E74,province_1821
4285177528,0xFF6A9EB8,province_1822
4285178242,0xFF6AA182,province_1823
4285179202,0xFF6AA542,province_1824
4285182097,0xFF6AB091,province_1825
4285184421,0xFF6AB9A5,province_1826
4285185947,0xFF6ABF9B,province_1827
4285186017,0xFF6ABFE1,province_1828
4285187891,0xFF6AC733,province_1829
4285189470,0xFF6ACD5E,province_1830
4285192077,0xFF6AD78D,province_1831
4285194149,0xFF6ADFA5,province_1832
4285194702,0xFF6AE1CE,province_1833
4285196772,0xFF6AE9E4,province_1834
4285199811,0xFF6AF5C3,province_1835
4285200627,0xFF6AF8F3,province_1836
4285201872,0xFF6AFDD0,province_1837
4285201899,0xFF6AFDEB,province_1838
4285215296,0xFF6B3240,province_1839
4285216482,0xFF6B36E2,province_1840
4285216930,0xFF6B38A2,province_1841
4285217102,0xFF6B394E,province_1842
4285219802,0xFF6B43DA,province_1843
4285220289,0xFF6B45C1,province_1844
4285223295,0xFF6B517F,province_1845
4285224585,0xFF6B5689,province_1846
4285225429,0xFF6B59D5,province_1847
4285229560,0xFF6B69F8,province_1848
4285230022,0xFF6B6BC6,province_1849
4285230201,0xFF6B6C79,province_1850
4285232517,0xFF6B7585,province_1851
4285234043,0xFF6B7B7B,province_1852
4285235020,0xFF6B7F4C,province_1853
4285237919,0xFF6B8A9F,province_1854
4285238922,0xFF6B8E8A,province_1855
4285240541,0xFF6B94DD,province_1856
4285241296,0xFF6B97D0,province_1857
4285242972,0xFF6B9E5C,province_1858
4285247864,0xFF6BB178,province_1859
4285249447,0xFF6BB7A7,province_1860
4285249496,0xFF6BB7D8,province_1861
4285255001,0xFF6BCD59,province_1862
4285255644,0xFF6BCFDC,province_1863
4285256054,0xFF6BD176,province_1864
4285257423,0xFF6BD6CF,province_1865
4285257545,0xFF6BD749,province_1866
4285261176,0xFF6BE578,province_1867
4285261362,0xFF6BE632,province_1868
4285262049,0xFF6BE8E1,province_1869
4285262214,0xFF6BE986,province_1870
4285262422,0xFF6BEA56,province_1871
4285263781,0xFF6BEFA5,province_1872
4285265089,0xFF6BF4C1,province_1873
4285267658,0xFF6BFECA,province_1874
4285280970,0xFF6C32CA,province_1875
4285281743,0xFF6C35CF,province_1876
4285283546,0xFF6C3CDA,province_1877
4285283892,0xFF6C3E34,province_1878
4285284237,0xFF6C3F8D,province_1879
4285284732,0xFF6C417C,province_1880
4285285277,0xFF6C439D,province_1881
4285290720,0xFF6C58E0,province_1882
4285296554,0xFF6C6FAA,province_1883
4285300044,0xFF6C7D4C,province_1884
4285301890,0xFF6C8482,province_1885
4285302011,0xFF6C84FB,province_1886
4285303770,0xFF6C8BDA,province_1887
4285304262,0xFF6C8DC6,province_1888
4285304289,0xFF6C8DE1,province_1889
4285304827,0xFF6C8FFB,province_1890
4285306878,0xFF6C97FE,province_1891
4285307498,0xFF6C9A6A,province_1892
4285307572,0xFF6C9AB4,province_1893
4285307717,0xFF6C9B45,province_1894
4285308820,0xFF6C9F94,province_1895
4285309069,0xFF6CA08D,province_1896
4285309893,0xFF6CA3C5,province_1897
4285310411,0xFF6CA5CB,province_1898
4285310663,0xFF6CA6C7,province_1899
4285311578,0xFF6CAA5A,province_1900
4285313687,0xFF6CB297,province_1901
4285316785,0xFF6CBEB1,province_1902
4285318020,0xFF6CC384,province_1903
4285318115,0xFF6CC3E3,province_1904
4285319350,0xFF6CC8B6,province_1905
4285321077,0xFF6CCF75,province_1906
4285329485,0xFF6CF04D,province_1907
4285330349,0xFF6CF3AD,province_1908
4285330368,0xFF6CF3C0,province_1909
4285331260,0xFF6CF73C,province_1910
4285331833,0xFF6CF979,province_1911
4285333167,0xFF6CFEAF,province_1912
4285333308,0xFF6CFF3C,province_1913
4285349812,0xFF6D3FB4,province_1914
4285352352,0xFF6D49A0,province_1915
4285352621,0xFF6D4AAD,province_1916
4285352660,0xFF6D4AD4,province_1917
4285354706,0xFF6D52D2,province_1918
4285355486,0xFF6D55DE,province_1919
4285359435,0xFF6D654B,province_1920
4285365907,0xFF6D7E93,province_1921
4285366143,0xFF6D7F7F,province_1922
4285366942,0xFF6D829E,province_1923
4285370332,0xFF6D8FDC,province_1924
4285374067,0xFF6D9E73,province_1925
4285374076,0xFF6D9E7C,province_1926
4285374339,0xFF6D9F83,province_1927
4285374350,0xFF6D9F8E,province_1928
4285376309,0xFF6DA735,province_1929
4285376981,0xFF6DA9D5,province_1930
4285377406,0xFF6DAB7E,province_1931
4285377489,0xFF6DABD1,province_1932
4285378632,0xFF6DB048,province_1933
4285379150,0xFF6DB24E,province_1934
4285380444,0xFF6DB75C,province_1935
4285388287,0xFF6DD5FF,province_1936
4285388658,0xFF6DD772,province_1937
4285390699,0xFF6DDF6B,province_1938
4285392090,0xFF6DE4DA,province_1939
4285392547,0xFF6DE6A3,province_1940
4285394328,0xFF6DED98,province_1941
4285394361,0xFF6DEDB9,province_1942
4285394739,0xFF6DEF33,province_1943
4285397113,0xFF6DF879,province_1944
4285398513,0xFF6DFDF1,province_1945
4285398655,0xFF6DFE7F,province_1946
4285398683,0xFF6DFE9B,province_1947
4285415844,0xFF6E41A4,province_1948
4285417528,0xFF6E4838,province_1949
4285421301,0xFF6E56F5,province_1950
4285421557,0xFF6E57F5,province_1951
4285421790,0xFF6E58DE,province_1952
4285422212,0xFF6E5A84,province_1953
4285422463,0xFF6E5B7F,province_1954
4285426596,0xFF6E6BA4,province_1955
4285427553,0xFF6E6F61,province_1956
4285427930,0xFF6E70DA,province_1957
4285429754,0xFF6E77FA,province_1958
4285430836,0xFF6E7C34,province_1959
4285431234,0xFF6E7DC2,province_1960
4285431722,0xFF6E7FAA,province_1961
4285434521,0xFF6E8A99,province_1962
4285434977,0xFF6E8C61,province_1963
4285435218,0xFF6E8D52,province_1964
4285435570,0xFF6E8EB2,province_1965
4285436361,0xFF6E91C9,province_1966
4285437078,0xFF6E9496,province_1967
4285437606,0xFF6E96A6,province_1968
4285438643,0xFF6E9AB3,province_1969
4285440995,0xFF6EA3E3,province_1970
4285446498,0xFF6EB962,province_1971
4285446629,0xFF6EB9E5,province_1972
4285451412,0xFF6ECC94,province_1973
4285453461,0xFF6ED495,province_1974
4285459111,0xFF6EEAA7,province_1975
4285459400,0xFF6EEBC8,province_1976
4285463262,0xFF6EFADE,province_1977
4285463994,0xFF6EFDBA,province_1978
4285464014,0xFF6EFDCE,province_1979
4285480122,0xFF6F3CBA,province_1980
4285480676,0xFF6F3EE4,province_1981
4285486584,0xFF6F55F8,province_1982
4285488254,0xFF6F5C7E,province_1983
4285488892,0xFF6F5EFC,province_1984
4285489141,0xFF6F5FF5,province_1985
4285493815,0xFF6F7237,province_1986
4285494467,0xFF6F74C3,province_1987
4285495983,0xFF6F7AAF,province_1988
4285496920,0xFF6F7E58,province_1989
4285497782,0xFF6F81B6,province_1990
4285497987,0xFF6F8283,province_1991
4285500081,0xFF6F8AB1,province_1992
4285500559,0xFF6F8C8F,province_1993
4285500562,0xFF6F8C92,province_1994
4285501655,0xFF6F90D7,province_1995
4285501828,0xFF6F9184,province_1996
4285502688,0xFF6F94E0,province_1997
4285503938,0xFF6F99C2,province_1998
4285505433,0xFF6F9F99,province_1999
4285506656,0xFF6FA460,province_2000
4285513387,0xFF6FBEAB,province_2001
4285514693,0xFF6FC3C5,province_2002
4285514915,0xFF6FC4A3,province_2003
4285515941,0xFF6FC8A5,province_2004
4285517475,0xFF6FCEA3,province_2005
4285519002,0xFF6FD49A,province_2006
4285525958,0xFF6FEFC6,province_2007
4285526188,0xFF6FF0AC,province_2008
4285527264,0xFF6FF4E0,province_2009
4285544132,0xFF7036C4,province_2010
4285544305,0xFF703771,province_2011
4285545019,0xFF703A3B,province_2012
4285545083,0xFF703A7B,province_2013
4285547148,0xFF70428C,province_2014
4285548542,0xFF7047FE,province_2015
4285549453,0xFF704B8D,province_2016
4285553313,0xFF705AA1,province_2017
4285555053,0xFF70616D,province_2018
4285555109,0xFF7061A5,province_2019
4285555695,0xFF7063EF,province_2020
4285556100,0xFF706584,province_2021
4285558088,0xFF706D48,province_2022
4285559748,0xFF7073C4,province_2023
4285560049,0xFF7074F1,province_2024
4285561832,0xFF707BE8,province_2025
4285565064,0xFF708888,province_2026
4285566129,0xFF708CB1,province_2027
4285566577,0xFF708E71,province_2028
4285572838,0xFF70A6E6,province_2029
4285573557,0xFF70A9B5,province_2030
4285575674,0xFF70B1FA,province_2031
4285576016,0xFF70B350,province_2032
4285577795,0xFF70BA43,province_2033
4285579175,0xFF70BFA7,province_2034
4285581878,0xFF70CA36,province_2035
4285581959,0xFF70CA87,province_2036
